threshold,token_precision,token_recall,token_f1,char_precision,char_recall,char_f1,gc_tot,pc_tot,ov_tot,ans_precision,ans_recall,ans_f1,TP,FP,FN,TN,gold_positive_rate,predicted_positive_rate,cat_A,cat_B,cat_C,cat_D,gate_model,gate_threshold,token_threshold
0.77,0.3685,0.2579,0.3034,0.3712,0.2716,0.3137,62074.0,45422.0,16859.0,0.6815,0.244,0.3594,3911.0,6701.0,11254.0,64841.0,0.1749,0.1224,92,285,43,836,HG,0.77,0.35
0.77,0.3756,0.221,0.2783,0.3749,0.2343,0.2884,62074.0,38798.0,14544.0,0.6923,0.2387,0.355,3351.0,5570.0,11814.0,65972.0,0.1749,0.1029,90,287,40,839,HG,0.77,0.37
0.77,0.3879,0.1857,0.2512,0.3844,0.1974,0.2608,62074.0,31875.0,12253.0,0.6833,0.2175,0.33,2816.0,4443.0,12349.0,67099.0,0.1749,0.0837,82,295,38,841,HG,0.77,0.39
0.79,0.3103,0.4886,0.3796,0.3118,0.4855,0.3797,62074.0,96671.0,30139.0,0.6531,0.2546,0.3664,7409.0,16466.0,7756.0,55076.0,0.1749,0.2754,96,281,51,828,HG,0.79,0.05
0.79,0.3147,0.4859,0.382,0.3159,0.4826,0.3819,62074.0,94827.0,29958.0,0.6531,0.2546,0.3664,7369.0,16047.0,7796.0,55495.0,0.1749,0.2701,96,281,51,828,HG,0.79,0.07
0.79,0.319,0.481,0.3836,0.3204,0.4782,0.3837,62074.0,92640.0,29681.0,0.6531,0.2546,0.3664,7295.0,15573.0,7870.0,55969.0,0.1749,0.2637,96,281,51,828,HG,0.79,0.09
0.79,0.3231,0.4758,0.3848,0.3249,0.4742,0.3856,62074.0,90601.0,29436.0,0.6531,0.2546,0.3664,7215.0,15118.0,7950.0,56424.0,0.1749,0.2576,96,281,51,828,HG,0.79,0.11
0.79,0.3261,0.4677,0.3843,0.3278,0.4664,0.385,62074.0,88321.0,28953.0,0.6531,0.2546,0.3664,7093.0,14658.0,8072.0,56884.0,0.1749,0.2509,96,281,51,828,HG,0.79,0.13
0.79,0.3287,0.4582,0.3828,0.3302,0.4573,0.3835,62074.0,85979.0,28387.0,0.6575,0.2546,0.3671,6949.0,14190.0,8216.0,57352.0,0.1749,0.2438,96,281,50,829,HG,0.79,0.15
0.79,0.3314,0.447,0.3807,0.333,0.447,0.3817,62074.0,83320.0,27748.0,0.6575,0.2546,0.3671,6779.0,13674.0,8386.0,57868.0,0.1749,0.2359,96,281,50,829,HG,0.79,0.17
0.79,0.3353,0.4351,0.3788,0.3367,0.4355,0.3798,62074.0,80298.0,27034.0,0.6575,0.2546,0.3671,6599.0,13081.0,8566.0,58461.0,0.1749,0.227,96,281,50,829,HG,0.79,0.19
0.79,0.3385,0.4209,0.3752,0.3398,0.4218,0.3764,62074.0,77050.0,26182.0,0.6575,0.2546,0.3671,6383.0,12474.0,8782.0,59068.0,0.1749,0.2175,96,281,50,829,HG,0.79,0.21
0.79,0.3413,0.403,0.3696,0.3426,0.4041,0.3708,62074.0,73217.0,25085.0,0.6621,0.2546,0.3678,6112.0,11795.0,9053.0,59747.0,0.1749,0.2065,96,281,49,830,HG,0.79,0.23
0.79,0.3457,0.385,0.3643,0.3471,0.3872,0.3661,62074.0,69249.0,24038.0,0.6573,0.2493,0.3615,5838.0,11050.0,9327.0,60492.0,0.1749,0.1948,94,283,49,830,HG,0.79,0.25
0.79,0.3503,0.3644,0.3572,0.3507,0.3665,0.3584,62074.0,64868.0,22750.0,0.6573,0.2493,0.3615,5526.0,10250.0,9639.0,61292.0,0.1749,0.1819,94,283,49,830,HG,0.79,0.27
0.79,0.3561,0.3418,0.3488,0.3571,0.3457,0.3513,62074.0,60086.0,21458.0,0.6547,0.2414,0.3527,5184.0,9374.0,9981.0,62168.0,0.1749,0.1679,91,286,48,831,HG,0.79,0.29
0.79,0.361,0.3132,0.3354,0.3628,0.3202,0.3402,62074.0,54795.0,19877.0,0.6667,0.2387,0.3516,4750.0,8408.0,10415.0,63134.0,0.1749,0.1518,90,287,45,834,HG,0.79,0.31
0.79,0.3681,0.2836,0.3204,0.3691,0.2933,0.3269,62074.0,49320.0,18206.0,0.6746,0.2255,0.338,4301.0,7384.0,10864.0,64158.0,0.1749,0.1348,85,292,41,838,HG,0.79,0.33
0.79,0.3743,0.2502,0.2999,0.3754,0.2628,0.3092,62074.0,43449.0,16312.0,0.6774,0.2228,0.3353,3794.0,6342.0,11371.0,65200.0,0.1749,0.1169,84,293,40,839,HG,0.79,0.35
0.79,0.3837,0.2162,0.2766,0.382,0.2292,0.2865,62074.0,37242.0,14226.0,0.6917,0.2202,0.334,3279.0,5266.0,11886.0,66276.0,0.1749,0.0986,83,294,37,842,HG,0.79,0.37
0.79,0.3968,0.1821,0.2496,0.3927,0.1937,0.2594,62074.0,30612.0,12021.0,0.6786,0.2016,0.3108,2761.0,4197.0,12404.0,67345.0,0.1749,0.0802,76,301,36,843,HG,0.79,0.39
0.81,0.3092,0.461,0.3702,0.3101,0.4571,0.3695,62074.0,91485.0,28372.0,0.6594,0.2414,0.3534,6991.0,15616.0,8174.0,55926.0,0.1749,0.2607,91,286,47,832,HG,0.81,0.05
0.81,0.3137,0.4585,0.3725,0.3144,0.4543,0.3716,62074.0,89702.0,28202.0,0.6594,0.2414,0.3534,6953.0,15214.0,8212.0,56328.0,0.1749,0.2557,91,286,47,832,HG,0.81,0.07
0.81,0.3181,0.4539,0.3741,0.319,0.4501,0.3734,62074.0,87570.0,27938.0,0.6594,0.2414,0.3534,6883.0,14753.0,8282.0,56789.0,0.1749,0.2495,91,286,47,832,HG,0.81,0.09
0.81,0.3224,0.4492,0.3753,0.3236,0.4466,0.3753,62074.0,85655.0,27722.0,0.6594,0.2414,0.3534,6812.0,14320.0,8353.0,57222.0,0.1749,0.2437,91,286,47,832,HG,0.81,0.11
0.81,0.3252,0.4413,0.3745,0.3263,0.439,0.3744,62074.0,83505.0,27250.0,0.6594,0.2414,0.3534,6692.0,13883.0,8473.0,57659.0,0.1749,0.2373,91,286,47,832,HG,0.81,0.13
0.81,0.3277,0.432,0.3727,0.3282,0.4301,0.3723,62074.0,81337.0,26696.0,0.6642,0.2414,0.3541,6552.0,13443.0,8613.0,58099.0,0.1749,0.2306,91,286,46,833,HG,0.81,0.15
0.81,0.33,0.4211,0.37,0.3306,0.42,0.37,62074.0,78857.0,26072.0,0.6642,0.2414,0.3541,6386.0,12967.0,8779.0,58575.0,0.1749,0.2232,91,286,46,833,HG,0.81,0.17
0.81,0.3335,0.4095,0.3676,0.3338,0.4087,0.3675,62074.0,75990.0,25369.0,0.6642,0.2414,0.3541,6210.0,12410.0,8955.0,59132.0,0.1749,0.2147,91,286,46,833,HG,0.81,0.19
0.81,0.3362,0.3958,0.3636,0.3366,0.3956,0.3637,62074.0,72963.0,24556.0,0.6642,0.2414,0.3541,6002.0,11850.0,9163.0,59692.0,0.1749,0.2059,91,286,46,833,HG,0.81,0.21
0.81,0.3383,0.3786,0.3573,0.3386,0.3787,0.3575,62074.0,69437.0,23508.0,0.6691,0.2414,0.3548,5742.0,11231.0,9423.0,60311.0,0.1749,0.1958,91,286,45,834,HG,0.81,0.23
0.81,0.3425,0.3614,0.3517,0.3433,0.3631,0.3529,62074.0,65656.0,22537.0,0.6642,0.2361,0.3483,5480.0,10518.0,9685.0,61024.0,0.1749,0.1845,89,288,45,834,HG,0.81,0.25
0.81,0.3465,0.342,0.3443,0.3462,0.3436,0.3449,62074.0,61606.0,21328.0,0.6642,0.2361,0.3483,5187.0,9782.0,9978.0,61760.0,0.1749,0.1726,89,288,45,834,HG,0.81,0.27
0.81,0.3518,0.3205,0.3354,0.3519,0.3235,0.3371,62074.0,57063.0,20082.0,0.6641,0.2308,0.3425,4860.0,8956.0,10305.0,62586.0,0.1749,0.1593,87,290,44,835,HG,0.81,0.29
0.81,0.356,0.2929,0.3214,0.357,0.2991,0.3255,62074.0,52004.0,18567.0,0.6772,0.2281,0.3413,4442.0,8035.0,10723.0,63507.0,0.1749,0.1439,86,291,41,838,HG,0.81,0.31
0.81,0.3628,0.265,0.3063,0.3629,0.2733,0.3118,62074.0,46755.0,16966.0,0.6891,0.2175,0.3306,4018.0,7056.0,11147.0,64486.0,0.1749,0.1277,82,295,37,842,HG,0.81,0.33
0.81,0.3695,0.234,0.2865,0.3694,0.2451,0.2947,62074.0,41179.0,15212.0,0.6864,0.2149,0.3273,3549.0,6057.0,11616.0,65485.0,0.1749,0.1108,81,296,37,842,HG,0.81,0.35
0.81,0.3801,0.203,0.2647,0.3773,0.2148,0.2737,62074.0,35337.0,13331.0,0.7018,0.2122,0.3259,3079.0,5022.0,12086.0,66520.0,0.1749,0.0934,80,297,34,845,HG,0.81,0.37
0.81,0.3948,0.1724,0.24,0.3901,0.1836,0.2497,62074.0,29217.0,11398.0,0.6887,0.1936,0.3023,2615.0,4009.0,12550.0,67533.0,0.1749,0.0764,73,304,33,846,HG,0.81,0.39
0.83,0.3149,0.4288,0.3631,0.3171,0.4267,0.3638,62074.0,83545.0,26489.0,0.6529,0.2095,0.3173,6502.0,14145.0,8663.0,57397.0,0.1749,0.2381,79,298,42,837,HG,0.83,0.05
0.83,0.3193,0.4275,0.3656,0.3214,0.4254,0.3662,62074.0,82167.0,26408.0,0.6529,0.2095,0.3173,6483.0,13820.0,8682.0,57722.0,0.1749,0.2342,79,298,42,837,HG,0.83,0.07
0.83,0.3243,0.4255,0.3681,0.3264,0.4234,0.3686,62074.0,80537.0,26285.0,0.6529,0.2095,0.3173,6453.0,13443.0,8712.0,58099.0,0.1749,0.2295,79,298,42,837,HG,0.83,0.09
0.83,0.3292,0.4229,0.3702,0.3314,0.4214,0.371,62074.0,78942.0,26161.0,0.6529,0.2095,0.3173,6414.0,13071.0,8751.0,58471.0,0.1749,0.2247,79,298,42,837,HG,0.83,0.11
0.83,0.333,0.4176,0.3705,0.3348,0.4161,0.3711,62074.0,77141.0,25829.0,0.6529,0.2095,0.3173,6333.0,12686.0,8832.0,58856.0,0.1749,0.2193,79,298,42,837,HG,0.83,0.13
0.83,0.336,0.4104,0.3695,0.3374,0.409,0.3698,62074.0,75245.0,25391.0,0.6529,0.2095,0.3173,6223.0,12296.0,8942.0,59246.0,0.1749,0.2136,79,298,42,837,HG,0.83,0.15
0.83,0.3388,0.4011,0.3673,0.3402,0.4002,0.3678,62074.0,73027.0,24845.0,0.6529,0.2095,0.3173,6082.0,11867.0,9083.0,59675.0,0.1749,0.207,79,298,42,837,HG,0.83,0.17
0.83,0.3433,0.3912,0.3657,0.3443,0.3906,0.366,62074.0,70421.0,24246.0,0.6529,0.2095,0.3173,5932.0,11345.0,9233.0,60197.0,0.1749,0.1993,79,298,42,837,HG,0.83,0.19
0.83,0.3468,0.3789,0.3621,0.3476,0.3786,0.3624,62074.0,67613.0,23500.0,0.6529,0.2095,0.3173,5746.0,10822.0,9419.0,60720.0,0.1749,0.1911,79,298,42,837,HG,0.83,0.21
0.83,0.3501,0.3635,0.3567,0.3508,0.3637,0.3571,62074.0,64357.0,22575.0,0.6583,0.2095,0.3179,5513.0,10232.0,9652.0,61310.0,0.1749,0.1816,79,298,41,838,HG,0.83,0.23
0.83,0.3547,0.347,0.3508,0.3556,0.3486,0.3521,62074.0,60838.0,21636.0,0.6555,0.2069,0.3145,5263.0,9574.0,9902.0,61968.0,0.1749,0.1711,78,299,41,838,HG,0.83,0.25
0.83,0.3591,0.3286,0.3431,0.359,0.33,0.3439,62074.0,57053.0,20482.0,0.6555,0.2069,0.3145,4983.0,8895.0,10182.0,62647.0,0.1749,0.1601,78,299,41,838,HG,0.83,0.27
0.83,0.3653,0.3085,0.3345,0.3657,0.3112,0.3363,62074.0,52828.0,19319.0,0.6555,0.2069,0.3145,4678.0,8129.0,10487.0,63413.0,0.1749,0.1477,78,299,41,838,HG,0.83,0.29
0.83,0.3701,0.2822,0.3202,0.371,0.2878,0.3242,62074.0,48165.0,17868.0,0.6696,0.2042,0.313,4279.0,7283.0,10886.0,64259.0,0.1749,0.1333,77,300,38,841,HG,0.83,0.31
0.83,0.3781,0.2557,0.3051,0.3783,0.2636,0.3107,62074.0,43256.0,16364.0,0.6822,0.1936,0.3017,3878.0,6379.0,11287.0,65163.0,0.1749,0.1183,73,304,34,845,HG,0.83,0.33
0.83,0.3861,0.2263,0.2853,0.3863,0.2369,0.2937,62074.0,38072.0,14706.0,0.6792,0.191,0.2981,3432.0,5458.0,11733.0,66084.0,0.1749,0.1025,72,305,34,845,HG,0.83,0.35
0.83,0.3979,0.1964,0.263,0.3952,0.2078,0.2723,62074.0,32631.0,12896.0,0.6961,0.1883,0.2965,2979.0,4508.0,12186.0,67034.0,0.1749,0.0863,71,306,31,848,HG,0.83,0.37
0.83,0.4136,0.167,0.238,0.4094,0.1779,0.2481,62074.0,26977.0,11045.0,0.6809,0.1698,0.2718,2533.0,3591.0,12632.0,67951.0,0.1749,0.0706,64,313,30,849,HG,0.83,0.39
0.85,0.3177,0.384,0.3478,0.3205,0.3831,0.349,62074.0,74192.0,23780.0,0.703,0.1883,0.2971,5824.0,12506.0,9341.0,59036.0,0.1749,0.2114,71,306,30,849,HG,0.85,0.05
0.85,0.3224,0.3829,0.3501,0.325,0.3819,0.3512,62074.0,72930.0,23704.0,0.703,0.1883,0.2971,5807.0,12204.0,9358.0,59338.0,0.1749,0.2077,71,306,30,849,HG,0.85,0.07
0.85,0.3279,0.3815,0.3526,0.3306,0.3807,0.3539,62074.0,71470.0,23629.0,0.703,0.1883,0.2971,5785.0,11860.0,9380.0,59682.0,0.1749,0.2035,71,306,30,849,HG,0.85,0.09
0.85,0.333,0.3794,0.3547,0.3357,0.379,0.356,62074.0,70065.0,23524.0,0.703,0.1883,0.2971,5754.0,11526.0,9411.0,60016.0,0.1749,0.1993,71,306,30,849,HG,0.85,0.11
0.85,0.3367,0.3747,0.3547,0.3391,0.3742,0.3558,62074.0,68507.0,23231.0,0.703,0.1883,0.2971,5683.0,11198.0,9482.0,60344.0,0.1749,0.1947,71,306,30,849,HG,0.85,0.13
0.85,0.3398,0.3683,0.3535,0.3419,0.3678,0.3543,62074.0,66772.0,22828.0,0.703,0.1883,0.2971,5585.0,10849.0,9580.0,60693.0,0.1749,0.1895,71,306,30,849,HG,0.85,0.15
0.85,0.3426,0.36,0.3511,0.3448,0.3601,0.3523,62074.0,64831.0,22352.0,0.703,0.1883,0.2971,5460.0,10476.0,9705.0,61066.0,0.1749,0.1838,71,306,30,849,HG,0.85,0.17
0.85,0.3473,0.3513,0.3493,0.349,0.3516,0.3503,62074.0,62541.0,21828.0,0.703,0.1883,0.2971,5328.0,10015.0,9837.0,61527.0,0.1749,0.177,71,306,30,849,HG,0.85,0.19
0.85,0.3507,0.3405,0.3455,0.3523,0.3411,0.3466,62074.0,60090.0,21172.0,0.703,0.1883,0.2971,5163.0,9561.0,10002.0,61981.0,0.1749,0.1698,71,306,30,849,HG,0.85,0.21
0.85,0.3538,0.3269,0.3398,0.3556,0.3281,0.3413,62074.0,57267.0,20367.0,0.71,0.1883,0.2977,4958.0,9056.0,10207.0,62486.0,0.1749,0.1616,71,306,29,850,HG,0.85,0.23
0.85,0.3577,0.3118,0.3332,0.3599,0.3144,0.3356,62074.0,54233.0,19517.0,0.7071,0.1857,0.2941,4729.0,8493.0,10436.0,63049.0,0.1749,0.1525,70,307,29,850,HG,0.85,0.25
0.85,0.3622,0.2952,0.3253,0.3635,0.2974,0.3271,62074.0,50792.0,18462.0,0.7071,0.1857,0.2941,4477.0,7883.0,10688.0,63659.0,0.1749,0.1425,70,307,29,850,HG,0.85,0.27
0.85,0.3684,0.2777,0.3167,0.3703,0.281,0.3195,62074.0,47101.0,17442.0,0.7071,0.1857,0.2941,4211.0,7221.0,10954.0,64321.0,0.1749,0.1318,70,307,29,850,HG,0.85,0.29
0.85,0.3746,0.2555,0.3038,0.3769,0.2611,0.3085,62074.0,43009.0,16208.0,0.7263,0.183,0.2924,3875.0,6470.0,11290.0,65072.0,0.1749,0.1193,69,308,26,853,HG,0.85,0.31
0.85,0.3829,0.2326,0.2894,0.3846,0.2401,0.2957,62074.0,38754.0,14906.0,0.7416,0.1751,0.2833,3528.0,5687.0,11637.0,65855.0,0.1749,0.1063,66,311,23,856,HG,0.85,0.33
0.85,0.3903,0.2075,0.271,0.3918,0.217,0.2793,62074.0,34378.0,13470.0,0.7386,0.1724,0.2796,3147.0,4916.0,12018.0,66626.0,0.1749,0.093,65,312,23,856,HG,0.85,0.35
0.85,0.4006,0.1808,0.2492,0.3989,0.1907,0.258,62074.0,29680.0,11838.0,0.7619,0.1698,0.2777,2742.0,4103.0,12423.0,67439.0,0.1749,0.0789,64,313,20,859,HG,0.85,0.37
0.85,0.4151,0.1548,0.2255,0.4119,0.1643,0.2349,62074.0,24761.0,10199.0,0.7468,0.1565,0.2588,2347.0,3307.0,12818.0,68235.0,0.1749,0.0652,59,318,20,859,HG,0.85,0.39
0.87,0.3138,0.3221,0.3179,0.319,0.3246,0.3217,62074.0,63160.0,20147.0,0.7179,0.1485,0.2462,4884.0,10682.0,10281.0,60860.0,0.1749,0.1795,56,321,22,857,HG,0.87,0.05
0.87,0.3182,0.3218,0.32,0.3233,0.3242,0.3238,62074.0,62253.0,20126.0,0.7179,0.1485,0.2462,4880.0,10457.0,10285.0,61085.0,0.1749,0.1769,56,321,22,857,HG,0.87,0.07
0.87,0.3236,0.3213,0.3225,0.3288,0.3238,0.3263,62074.0,61121.0,20099.0,0.7179,0.1485,0.2462,4873.0,10186.0,10292.0,61356.0,0.1749,0.1737,56,321,22,857,HG,0.87,0.09
0.87,0.3284,0.3202,0.3242,0.3337,0.3228,0.3282,62074.0,60042.0,20038.0,0.7179,0.1485,0.2462,4856.0,9932.0,10309.0,61610.0,0.1749,0.1706,56,321,22,857,HG,0.87,0.11
0.87,0.332,0.3172,0.3245,0.3373,0.32,0.3285,62074.0,58886.0,19865.0,0.7179,0.1485,0.2462,4811.0,9679.0,10354.0,61863.0,0.1749,0.1671,56,321,22,857,HG,0.87,0.13
0.87,0.3356,0.3126,0.3237,0.3407,0.3154,0.3276,62074.0,57476.0,19580.0,0.7179,0.1485,0.2462,4740.0,9385.0,10425.0,62157.0,0.1749,0.1629,56,321,22,857,HG,0.87,0.15
0.87,0.3386,0.3064,0.3217,0.3436,0.3094,0.3256,62074.0,55900.0,19205.0,0.7179,0.1485,0.2462,4647.0,9078.0,10518.0,62464.0,0.1749,0.1583,56,321,22,857,HG,0.87,0.17
0.87,0.3441,0.3005,0.3208,0.3484,0.3036,0.3244,62074.0,54092.0,18844.0,0.7179,0.1485,0.2462,4557.0,8686.0,10608.0,62856.0,0.1749,0.1527,56,321,22,857,HG,0.87,0.19
0.87,0.3475,0.2916,0.3171,0.3517,0.2949,0.3208,62074.0,52063.0,18308.0,0.7179,0.1485,0.2462,4422.0,8305.0,10743.0,63237.0,0.1749,0.1468,56,321,22,857,HG,0.87,0.21
0.87,0.3513,0.2812,0.3124,0.3555,0.2849,0.3163,62074.0,49751.0,17686.0,0.7273,0.1485,0.2467,4265.0,7875.0,10900.0,63667.0,0.1749,0.14,56,321,21,858,HG,0.87,0.23
0.87,0.3567,0.2696,0.3071,0.3613,0.2743,0.3118,62074.0,47128.0,17025.0,0.7273,0.1485,0.2467,4089.0,7373.0,11076.0,64169.0,0.1749,0.1322,56,321,21,858,HG,0.87,0.25
0.87,0.3621,0.2562,0.3001,0.3652,0.26,0.3037,62074.0,44188.0,16137.0,0.7273,0.1485,0.2467,3886.0,6847.0,11279.0,64695.0,0.1749,0.1238,56,321,21,858,HG,0.87,0.27
0.87,0.3702,0.2435,0.2938,0.3752,0.2485,0.2989,62074.0,41111.0,15423.0,0.7273,0.1485,0.2467,3693.0,6284.0,11472.0,65258.0,0.1749,0.1151,56,321,21,858,HG,0.87,0.29
0.87,0.378,0.2266,0.2834,0.3835,0.2334,0.2902,62074.0,37779.0,14487.0,0.7333,0.1459,0.2434,3437.0,5656.0,11728.0,65886.0,0.1749,0.1049,55,322,20,859,HG,0.87,0.31
0.87,0.3868,0.2082,0.2707,0.3917,0.2161,0.2786,62074.0,34257.0,13417.0,0.7639,0.1459,0.245,3158.0,5006.0,12007.0,66536.0,0.1749,0.0942,55,322,17,862,HG,0.87,0.33
0.87,0.3932,0.1867,0.2532,0.3975,0.1964,0.2629,62074.0,30669.0,12190.0,0.7606,0.1432,0.2411,2832.0,4371.0,12333.0,67171.0,0.1749,0.0831,54,323,17,862,HG,0.87,0.35
0.87,0.4052,0.165,0.2345,0.4059,0.1749,0.2445,62074.0,26756.0,10859.0,0.7826,0.1432,0.2422,2502.0,3672.0,12663.0,67870.0,0.1749,0.0712,54,323,15,864,HG,0.87,0.37
0.87,0.4181,0.1421,0.2121,0.4171,0.1516,0.2224,62074.0,22568.0,9413.0,0.7656,0.13,0.2222,2155.0,2999.0,13010.0,68543.0,0.1749,0.0594,49,328,15,864,HG,0.87,0.39
0.89,0.2988,0.2503,0.2724,0.3013,0.2503,0.2735,62074.0,51562.0,15537.0,0.6935,0.1141,0.1959,3796.0,8909.0,11369.0,62633.0,0.1749,0.1465,43,334,19,860,HG,0.89,0.05
0.89,0.303,0.25,0.274,0.3051,0.25,0.2748,62074.0,50861.0,15516.0,0.6935,0.1141,0.1959,3792.0,8724.0,11373.0,62818.0,0.1749,0.1443,43,334,19,860,HG,0.89,0.07
0.89,0.3082,0.2497,0.2759,0.3104,0.2496,0.2767,62074.0,49913.0,15494.0,0.6935,0.1141,0.1959,3786.0,8497.0,11379.0,63045.0,0.1749,0.1417,43,334,19,860,HG,0.89,0.09
0.89,0.3128,0.2489,0.2772,0.3151,0.249,0.2782,62074.0,49047.0,15457.0,0.6935,0.1141,0.1959,3775.0,8294.0,11390.0,63248.0,0.1749,0.1392,43,334,19,860,HG,0.89,0.11
0.89,0.3159,0.2467,0.277,0.3183,0.247,0.2782,62074.0,48167.0,15332.0,0.6935,0.1141,0.1959,3741.0,8101.0,11424.0,63441.0,0.1749,0.1366,43,334,19,860,HG,0.89,0.13
0.89,0.3186,0.2429,0.2757,0.3207,0.2432,0.2767,62074.0,47076.0,15099.0,0.6935,0.1141,0.1959,3684.0,7878.0,11481.0,63664.0,0.1749,0.1333,43,334,19,860,HG,0.89,0.15
0.89,0.3209,0.2384,0.2736,0.3232,0.2389,0.2747,62074.0,45894.0,14831.0,0.6935,0.1141,0.1959,3616.0,7651.0,11549.0,63891.0,0.1749,0.1299,43,334,19,860,HG,0.89,0.17
0.89,0.3258,0.2344,0.2727,0.327,0.235,0.2735,62074.0,44599.0,14585.0,0.6935,0.1141,0.1959,3555.0,7357.0,11610.0,64185.0,0.1749,0.1258,43,334,19,860,HG,0.89,0.19
0.89,0.3276,0.2279,0.2688,0.3287,0.2285,0.2696,62074.0,43154.0,14186.0,0.6935,0.1141,0.1959,3456.0,7092.0,11709.0,64450.0,0.1749,0.1217,43,334,19,860,HG,0.89,0.21
0.89,0.3303,0.2205,0.2645,0.3309,0.2211,0.2651,62074.0,41469.0,13724.0,0.7049,0.1141,0.1963,3344.0,6780.0,11821.0,64762.0,0.1749,0.1168,43,334,18,861,HG,0.89,0.23
0.89,0.3352,0.2125,0.2601,0.3363,0.2138,0.2614,62074.0,39451.0,13269.0,0.7049,0.1141,0.1963,3223.0,6393.0,11942.0,65149.0,0.1749,0.1109,43,334,18,861,HG,0.89,0.25
0.89,0.3395,0.2027,0.2538,0.3393,0.2033,0.2542,62074.0,37190.0,12617.0,0.7049,0.1141,0.1963,3074.0,5981.0,12091.0,65561.0,0.1749,0.1044,43,334,18,861,HG,0.89,0.27
0.89,0.3475,0.1933,0.2484,0.3487,0.1948,0.25,62074.0,34687.0,12094.0,0.7049,0.1141,0.1963,2932.0,5506.0,12233.0,66036.0,0.1749,0.0973,43,334,18,861,HG,0.89,0.29
0.89,0.3529,0.1796,0.238,0.355,0.1825,0.2411,62074.0,31922.0,11331.0,0.7119,0.1114,0.1927,2723.0,4992.0,12442.0,66550.0,0.1749,0.089,42,335,17,862,HG,0.89,0.31
0.89,0.3617,0.1658,0.2274,0.3631,0.1698,0.2314,62074.0,29029.0,10540.0,0.7368,0.1114,0.1935,2515.0,4438.0,12650.0,67104.0,0.1749,0.0802,42,335,15,864,HG,0.89,0.33
0.89,0.3689,0.1498,0.213,0.37,0.1555,0.219,62074.0,26089.0,9652.0,0.7368,0.1114,0.1935,2271.0,3885.0,12894.0,67657.0,0.1749,0.071,42,335,15,864,HG,0.89,0.35
0.89,0.3802,0.1323,0.1963,0.3774,0.1383,0.2024,62074.0,22750.0,8585.0,0.75,0.1114,0.194,2006.0,3270.0,13159.0,68272.0,0.1749,0.0608,42,335,14,865,HG,0.89,0.37
0.89,0.3946,0.1155,0.1787,0.3909,0.1217,0.1856,62074.0,19328.0,7556.0,0.7407,0.1061,0.1856,1752.0,2688.0,13413.0,68854.0,0.1749,0.0512,40,337,14,865,HG,0.89,0.39
0.91,0.3097,0.2251,0.2607,0.312,0.2235,0.2604,62074.0,44469.0,13873.0,0.7,0.0928,0.1639,3414.0,7609.0,11751.0,63933.0,0.1749,0.1271,35,342,15,864,HG,0.91,0.05
0.91,0.3135,0.225,0.262,0.3152,0.2233,0.2614,62074.0,43985.0,13864.0,0.7,0.0928,0.1639,3412.0,7473.0,11753.0,64069.0,0.1749,0.1255,35,342,15,864,HG,0.91,0.07
0.91,0.3185,0.2249,0.2636,0.3202,0.2232,0.2631,62074.0,43276.0,13858.0,0.7,0.0928,0.1639,3411.0,7300.0,11754.0,64242.0,0.1749,0.1235,35,342,15,864,HG,0.91,0.09
0.91,0.3224,0.2247,0.2648,0.3243,0.223,0.2643,62074.0,42680.0,13841.0,0.7,0.0928,0.1639,3407.0,7160.0,11758.0,64382.0,0.1749,0.1219,35,342,15,864,HG,0.91,0.11
0.91,0.3256,0.2233,0.265,0.3274,0.2218,0.2644,62074.0,42055.0,13768.0,0.7,0.0928,0.1639,3387.0,7014.0,11778.0,64528.0,0.1749,0.12,35,342,15,864,HG,0.91,0.13
0.91,0.3281,0.2206,0.2638,0.3295,0.2192,0.2633,62074.0,41286.0,13605.0,0.7,0.0928,0.1639,3346.0,6852.0,11819.0,64690.0,0.1749,0.1176,35,342,15,864,HG,0.91,0.15
0.91,0.3301,0.2167,0.2616,0.3316,0.2154,0.2612,62074.0,40329.0,13372.0,0.7,0.0928,0.1639,3286.0,6668.0,11879.0,64874.0,0.1749,0.1148,35,342,15,864,HG,0.91,0.17
0.91,0.3342,0.213,0.2602,0.3347,0.2119,0.2595,62074.0,39294.0,13152.0,0.7,0.0928,0.1639,3230.0,6435.0,11935.0,65107.0,0.1749,0.1115,35,342,15,864,HG,0.91,0.19
0.91,0.335,0.207,0.2559,0.3354,0.2061,0.2553,62074.0,38133.0,12791.0,0.7,0.0928,0.1639,3139.0,6230.0,12026.0,65312.0,0.1749,0.1081,35,342,15,864,HG,0.91,0.21
0.91,0.3368,0.2003,0.2512,0.3367,0.1995,0.2505,62074.0,36771.0,12381.0,0.7,0.0928,0.1639,3038.0,5982.0,12127.0,65560.0,0.1749,0.104,35,342,15,864,HG,0.91,0.23
0.91,0.3407,0.1934,0.2468,0.3413,0.1932,0.2467,62074.0,35136.0,11993.0,0.7,0.0928,0.1639,2933.0,5675.0,12232.0,65867.0,0.1749,0.0993,35,342,15,864,HG,0.91,0.25
0.91,0.3438,0.184,0.2397,0.343,0.1831,0.2388,62074.0,33130.0,11365.0,0.7,0.0928,0.1639,2790.0,5325.0,12375.0,66217.0,0.1749,0.0936,35,342,15,864,HG,0.91,0.27
